label,x1,y1,x2,y2,x3,y3,x4,y4,path_img
Diamant_2,92,64,220,64,92,185,220,185,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/95_Diamant2.jpg
Diamant_4,42,111,142,111,42,206,142,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/39_Diamant4.jpg
Hexagone_2,101,75,152,75,101,124,152,124,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/320_Hexagone2.jpg
Triangle_3,134,126,176,126,134,167,176,167,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/5_Triangle3.jpg
Cercle_2,96,144,186,144,96,240,186,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/30_Cercle2.jpg
Hexagone_2,207,114,311,114,207,219,311,219,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/141_Hexagone2.jpg
Triangle_3,103,121,160,121,103,178,160,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/162_Triangle3.jpg
Hexagone_2,111,163,153,163,111,204,153,204,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/116_Hexagone2.jpg
Diamant_2,0,72,91,72,0,193,91,193,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/62_Diamant2.jpg
Cercle_3,90,53,140,53,90,107,140,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/66_Cercle3.jpg
Hexagone_2,79,40,186,40,79,145,186,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/282_Hexagone2.jpg
Cercle_5,44,19,104,19,44,76,104,76,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/162_Cercle5.jpg
Cercle_4,124,98,164,98,124,136,164,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/187_Cercle4.jpg
Cercle_4,136,115,176,115,136,156,176,156,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/57_Cercle4.jpg
Diamant_4,131,50,178,50,131,114,178,114,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/89_Diamant4.jpg
Diamant_2,102,46,213,46,102,151,213,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/274_Diamant2.jpg
Cercle_3,123,81,231,81,123,186,231,186,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/456_Cercle3.jpg
Diamant_4,74,110,117,110,74,156,117,156,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/21_Diamant4.jpg
No_Shape,197,134,280,134,197,211,280,211,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/212_NoShape.jpg
Triangle_2,73,25,194,25,73,148,194,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/289_Triangle2.jpg
Hexagone_2,92,123,178,123,92,210,178,210,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/202_Hexagone2.jpg
Cercle_3,31,33,147,33,31,137,147,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/309_Cercle3.jpg
Cercle_2,57,78,104,78,57,122,104,122,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/90_Cercle2.jpg
Hexagone_2,205,139,237,139,205,173,237,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/166_Hexagone2.jpg
Hexagone_4,111,76,178,76,111,143,178,143,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/180_Hexagone4.jpg
Cercle_3,166,77,245,77,166,155,245,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/35_Cercle3.jpg
Triangle_2,80,128,174,128,80,225,174,225,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/246_Triangle2.jpg
Cercle_3,120,66,159,66,120,104,159,104,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/263_Cercle3.jpg
Cercle_2,62,80,125,80,62,135,125,135,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/97_Cercle2.jpg
Diamant_2,144,125,183,125,144,162,183,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/170_Diamant2.jpg
Cercle_4,135,91,182,91,135,144,182,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/75_Cercle4.jpg
Diamant_5,169,94,258,94,169,184,258,184,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/143_Diamant5.jpg
Triangle_2,233,116,277,116,233,160,277,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/393_Triangle2.jpg
Triangle_3,97,88,162,88,97,150,162,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/136_Triangle3.jpg
Hexagone_4,197,94,262,94,197,155,262,155,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/34_Hexagone4.jpg
Hexagone_3,128,96,170,96,128,136,170,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/58_Hexagone3.jpg
Cercle_3,71,41,208,41,71,163,208,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/160_Cercle3.jpg
Cercle_4,69,35,170,35,69,147,170,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/107_Cercle4.jpg
Triangle_3,153,52,199,52,153,99,199,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/208_Triangle3.jpg
Triangle_2,154,66,216,66,154,126,216,126,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/426_Triangle2.jpg
No_Shape,89,153,159,153,89,223,159,223,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/76_NoShape.jpg
Diamant_3,232,112,294,112,232,166,294,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/274_Diamant3.jpg
Diamant_3,141,13,171,13,141,47,171,47,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/282_Diamant3.jpg
Cercle_2,83,90,143,90,83,148,143,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/244_Cercle2.jpg
Triangle_3,121,115,210,115,121,200,210,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/77_Triangle3.jpg
Diamant_3,104,157,157,157,104,210,157,210,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/313_Diamant3.jpg
Hexagone_5,85,41,135,41,85,91,135,91,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/103_Hexagone5.jpg
Triangle_5,148,53,188,53,148,93,188,93,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/143_Triangle5.jpg
Diamant_3,115,94,171,94,115,147,171,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/221_Diamant3.jpg
Diamant_5,91,55,122,55,91,88,122,88,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/78_Diamant5.jpg
No_Shape,246,93,313,93,246,153,313,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/109_NoShape.jpg
Diamant_3,112,38,252,38,112,166,252,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/48_Diamant3.jpg
Triangle_4,96,79,150,79,96,132,150,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/208_Triangle4.jpg
Hexagone_2,203,115,311,115,203,224,311,224,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/135_Hexagone2.jpg
Cercle_4,40,55,82,55,40,99,82,99,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/143_Cercle4.jpg
Cercle_4,128,101,164,101,128,136,164,136,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/190_Cercle4.jpg
Cercle_3,58,91,113,91,58,142,113,142,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/443_Cercle3.jpg
Hexagone_4,93,116,152,116,93,173,152,173,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/98_Hexagone4.jpg
Triangle_4,69,60,205,60,69,208,205,208,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/197_Triangle4.jpg
Triangle_3,135,77,218,77,135,161,218,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/159_Triangle3.jpg
Hexagone_4,28,111,141,111,28,211,141,211,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/130_Hexagone4.jpg
Cercle_3,161,68,243,68,161,150,243,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/424_Cercle3.jpg
Triangle_2,160,43,271,43,160,154,271,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/116_Triangle2.jpg
Cercle_4,77,25,195,25,77,162,195,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/40_Cercle4.jpg
Cercle_5,60,132,125,132,60,200,125,200,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/42_Cercle5.jpg
Hexagone_4,191,107,241,107,191,159,241,159,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/37_Hexagone4.jpg
Cercle_3,72,34,172,34,72,132,172,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/163_Cercle3.jpg
Diamant_5,127,65,201,65,127,142,201,142,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/183_Diamant5.jpg
Cercle_4,150,96,180,96,150,133,180,133,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/63_Cercle4.jpg
Cercle_3,60,15,160,15,60,130,160,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/271_Cercle3.jpg
Diamant_2,39,109,81,109,39,147,81,147,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/122_Diamant2.jpg
Diamant_3,73,115,168,115,73,222,168,222,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/76_Diamant3.jpg
Hexagone_2,156,141,217,141,156,209,217,209,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/291_Hexagone2.jpg
Cercle_3,0,74,67,74,0,145,67,145,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/543_Cercle3.jpg
Hexagone_4,65,93,197,93,65,216,197,216,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/156_Hexagone4.jpg
No_Shape,164,61,244,61,164,137,244,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/135_NoShape.jpg
Cercle_5,14,125,74,125,14,181,74,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/182_Cercle5.jpg
Cercle_2,65,142,136,142,65,213,136,213,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/192_Cercle2.jpg
No_Shape,9,17,102,17,9,107,102,107,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/78_NoShape.jpg
Triangle_3,111,53,152,53,111,95,152,95,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/12_Triangle3.jpg
Hexagone_5,88,134,148,134,88,196,148,196,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/51_Hexagone5.jpg
Cercle_2,57,130,125,130,57,187,125,187,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/259_Cercle2.jpg
Diamant_5,124,62,192,62,124,134,192,134,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/41_Diamant5.jpg
Hexagone_3,134,20,232,20,134,118,232,118,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/37_Hexagone3.jpg
Cercle_2,27,144,114,144,27,234,114,234,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/211_Cercle2.jpg
Cercle_5,24,52,90,52,24,118,90,118,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/175_Cercle5.jpg
Triangle_2,179,143,233,143,179,197,233,197,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/259_Triangle2.jpg
Triangle_2,168,51,201,51,168,85,201,85,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/124_Triangle2.jpg
Triangle_4,158,26,212,26,158,81,212,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/205_Triangle4.jpg
Cercle_4,115,161,206,161,115,201,206,201,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/235_Cercle4.jpg
Diamant_4,114,12,185,12,114,89,185,89,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/213_Diamant4.jpg
Hexagone_3,126,31,208,31,126,115,208,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/168_Hexagone3.jpg
Cercle_3,154,48,234,48,154,132,234,132,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/444_Cercle3.jpg
Cercle_4,19,45,122,45,19,154,122,154,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/30_Cercle4.jpg
Diamant_4,130,141,193,141,130,208,193,208,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/106_Diamant4.jpg
Cercle_3,39,75,152,75,39,178,152,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/397_Cercle3.jpg
Cercle_3,139,109,202,109,139,181,202,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/515_Cercle3.jpg
Diamant_3,159,59,195,59,159,85,195,85,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/218_Diamant3.jpg
Diamant_3,137,100,191,100,137,153,191,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/160_Diamant3.jpg
Diamant_4,218,110,255,110,218,149,255,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/224_Diamant4.jpg
Cercle_5,235,162,320,162,235,240,320,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/124_Cercle5.jpg
No_Shape,211,96,280,96,211,166,280,166,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/141_NoShape.jpg
Hexagone_4,165,113,202,113,165,153,202,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/65_Hexagone4.jpg
Hexagone_3,137,79,228,79,137,215,228,215,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/228_Hexagone3.jpg
Cercle_5,95,129,138,129,95,168,138,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/47_Cercle5.jpg
Hexagone_3,116,68,199,68,116,152,199,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/154_Hexagone3.jpg
Cercle_4,217,110,260,110,217,150,260,150,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/53_Cercle4.jpg
Diamant_3,83,72,143,72,83,130,143,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/306_Diamant3.jpg
Diamant_2,54,31,130,31,54,86,130,86,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/421_Diamant2.jpg
Cercle_5,29,126,88,126,29,181,88,181,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/184_Cercle5.jpg
Triangle_5,143,96,200,96,143,151,200,151,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/115_Triangle5.jpg
Triangle_3,115,156,180,156,115,220,180,220,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/183_Triangle3.jpg
Hexagone_4,127,82,181,82,127,134,181,134,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/27_Hexagone4.jpg
Diamant_3,176,14,203,14,176,46,203,46,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/194_Diamant3.jpg
Diamant_4,6,115,46,115,6,153,46,153,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/148_Diamant4.jpg
Diamant_5,194,23,266,23,194,94,266,94,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/112_Diamant5.jpg
Triangle_3,125,29,197,29,125,97,197,97,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/203_Triangle3.jpg
Triangle_2,272,107,314,107,272,148,314,148,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/330_Triangle2.jpg
Diamant_4,127,104,173,104,127,149,173,149,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/53_Diamant4.jpg
No_Shape,46,9,104,9,46,60,104,60,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/301_NoShape.jpg
Triangle_5,42,53,101,53,42,113,101,113,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle5/21_Triangle5.jpg
Diamant_4,245,123,291,123,245,170,291,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/96_Diamant4.jpg
Diamant_3,212,29,320,29,212,163,320,163,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/37_Diamant3.jpg
Hexagone_4,16,61,90,61,16,129,90,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/84_Hexagone4.jpg
Diamant_2,112,113,160,113,112,164,160,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/25_Diamant2.jpg
Hexagone_2,69,161,148,161,69,240,148,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/146_Hexagone2.jpg
Diamant_2,83,92,119,92,83,134,119,134,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/423_Diamant2.jpg
Triangle_4,113,50,150,50,113,115,150,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/90_Triangle4.jpg
No_Shape,221,43,282,43,221,96,282,96,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/125_NoShape.jpg
Diamant_3,174,103,227,103,174,161,227,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/114_Diamant3.jpg
Hexagone_3,145,17,189,17,145,66,189,66,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/231_Hexagone3.jpg
Cercle_5,206,158,283,158,206,223,283,223,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle5/111_Cercle5.jpg
Triangle_3,65,136,112,136,65,180,112,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/17_Triangle3.jpg
Hexagone_4,157,113,205,113,157,165,205,165,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/97_Hexagone4.jpg
Cercle_3,12,172,101,172,12,240,101,240,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/380_Cercle3.jpg
Hexagone_2,119,112,176,112,119,168,176,168,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/188_Hexagone2.jpg
Cercle_3,185,48,236,48,185,105,236,105,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/60_Cercle3.jpg
Triangle_3,78,124,124,124,78,169,124,169,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/119_Triangle3.jpg
No_Shape,91,49,187,49,91,130,187,130,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/278_NoShape.jpg
Hexagone_3,97,27,189,27,97,115,189,115,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/51_Hexagone3.jpg
Hexagone_4,230,107,305,107,230,178,305,178,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/50_Hexagone4.jpg
Diamant_3,140,55,175,55,140,102,175,102,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/31_Diamant3.jpg
Hexagone_4,76,20,180,20,76,118,180,118,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/144_Hexagone4.jpg
Cercle_2,84,105,121,105,84,140,121,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/98_Cercle2.jpg
Triangle_2,160,49,191,49,160,82,191,82,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/381_Triangle2.jpg
Diamant_4,57,31,137,31,57,108,137,108,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant4/110_Diamant4.jpg
Triangle_2,171,114,234,114,171,176,234,176,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/275_Triangle2.jpg
Diamant_3,95,97,140,97,95,144,140,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/158_Diamant3.jpg
Hexagone_4,72,114,129,114,72,175,129,175,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone4/112_Hexagone4.jpg
Hexagone_5,100,64,229,64,100,186,229,186,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/126_Hexagone5.jpg
Diamant_2,130,107,164,107,130,140,164,140,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant2/109_Diamant2.jpg
No_Shape,42,51,138,51,42,144,138,144,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/54_NoShape.jpg
Triangle_2,114,62,165,62,114,112,165,112,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle2/373_Triangle2.jpg
Cercle_4,133,145,161,145,133,170,161,170,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle4/68_Cercle4.jpg
Hexagone_5,157,151,205,151,157,206,205,206,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/30_Hexagone5.jpg
Hexagone_2,45,109,105,109,45,164,105,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/304_Hexagone2.jpg
Cercle_3,119,98,182,98,119,160,182,160,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/337_Cercle3.jpg
Diamant_3,90,89,244,89,90,234,244,234,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/309_Diamant3.jpg
No_Shape,191,79,268,79,191,152,268,152,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/NoShapes/104_NoShape.jpg
Hexagone_3,114,64,216,64,114,162,216,162,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/274_Hexagone3.jpg
Cercle_2,74,88,155,88,74,164,155,164,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/119_Cercle2.jpg
Cercle_2,65,102,113,102,65,146,113,146,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/80_Cercle2.jpg
Triangle_3,18,159,100,159,18,238,100,238,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle3/43_Triangle3.jpg
Cercle_3,158,115,188,115,158,142,188,142,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/284_Cercle3.jpg
Diamant_5,114,81,171,81,114,134,171,134,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant5/188_Diamant5.jpg
Hexagone_5,66,134,112,134,66,182,112,182,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/263_Hexagone5.jpg
Hexagone_5,105,78,245,78,105,218,245,218,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/182_Hexagone5.jpg
Triangle_4,145,51,208,51,145,117,208,117,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/73_Triangle4.jpg
Hexagone_2,137,71,216,71,137,139,216,139,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/263_Hexagone2.jpg
Cercle_2,3,136,52,136,3,187,52,187,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/230_Cercle2.jpg
Diamant_3,225,1,320,1,225,101,320,101,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/61_Diamant3.jpg
Cercle_3,96,80,168,80,96,161,168,161,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/200_Cercle3.jpg
Hexagone_5,110,106,186,106,110,180,186,180,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone5/137_Hexagone5.jpg
Cercle_2,183,126,228,126,183,169,228,169,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle2/50_Cercle2.jpg
Diamant_3,216,72,274,72,216,129,274,129,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/278_Diamant3.jpg
Hexagone_2,104,40,147,40,104,81,147,81,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone2/123_Hexagone2.jpg
Triangle_4,189,153,242,153,189,207,242,207,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Triangles/Triangle4/124_Triangle4.jpg
Diamant_3,180,102,213,102,180,137,213,137,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Diamants/Diamant3/182_Diamant3.jpg
Hexagone_3,94,18,191,18,94,120,191,120,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Hexagones/Hexagone3/5_Hexagone3.jpg
Cercle_3,123,44,219,44,123,138,219,138,/home/ziz/school/log635/labo/LOG635-TP1/EnsembleA/Cercles/Cercle3/110_Cercle3.jpg
